Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	groups	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE64398_WT_4m_Hipp_rep6	A2_astrocyte	2.27874235088702	0.879298918803763	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	A2_astrocyte	0.112678331918581	0.632778387077657	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	A2_astrocyte	1.1520007290826	0.751064046107137	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	A2_astrocyte	1.31687296162185	0.769828214698887	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	A2_astrocyte	-2.37150413862265	0.350052678982406	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep10	A2_astrocyte	1.34635120276747	0.773183144016732	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep2	A2_astrocyte	-1.07117852512879	0.498043208739806	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep3	A2_astrocyte	-0.933052762264223	0.513763351915752	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep4	A2_astrocyte	1.82201071062696	0.827318125148981	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	A2_astrocyte	-4.93710765468684	0.0580604121611706	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	GSE64398_WT_8m_Hipp_rep5	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	A2_astrocyte	0.152247912928605	0.637281815446047	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	A2_astrocyte	0.524498601009752	0.679647801288366	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	A2_astrocyte	0.556825735336736	0.683326964172602	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	A2_astrocyte	-1.3725179760612	0.463747656520031	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep1	A2_astrocyte	1.78577952537879	0.823194640813232	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	A2_astrocyte	0.44533200062594	0.670637821781453	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	A2_astrocyte	1.44984952586367	0.784962325711734	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	A2_astrocyte	0.0750870528429696	0.628500109970041	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	A2_astrocyte	1.68234578673074	0.811422809497702	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	A2_astrocyte	1.41298853537692	0.780767163013324	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	A2_astrocyte	-1.10302523074159	0.494418723621803	WT	NA	NA	mixed_model	WT	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep1	A2_astrocyte	0.927194725788519	0.725478793325148	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep2	A2_astrocyte	-0.163738751243374	0.601319258574283	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep3	A2_astrocyte	-3.14013833441372	0.262574142341776	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_2m_Hipp_rep4	A2_astrocyte	-0.574383703731478	0.554583607572509	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep1	A2_astrocyte	0.605146266210786	0.688826341319374	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep2	A2_astrocyte	-0.246192922633193	0.591935119418629	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep3	A2_astrocyte	-0.725321764361905	0.537405292140243	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_2m_Hipp_rep4	A2_astrocyte	-2.58979732384366	0.325208652387801	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep1	A2_astrocyte	-1.46416316112336	0.453317484764341	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep2	A2_astrocyte	-1.88414224274616	0.405519513139844	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep3	A2_astrocyte	-0.817192622575739	0.5269494364413	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_2m_Hipp_rep4	A2_astrocyte	-2.19943362118021	0.369636086990125	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_2m_Hipp_rep2	A2_astrocyte	-1.04968192926848	0.500489744112435	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep3	A2_astrocyte	2.69867305580475	0.927091384657907	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_2m_Hipp_rep4	A2_astrocyte	1.78647916398311	0.823274266936579	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_2m_Hipp_rep1	A2_astrocyte	1.72411601069919	0.81617669383946	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep2	A2_astrocyte	-0.00600871464095104	0.619270571255671	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_2m_Hipp_rep3	A2_astrocyte	1.38213774485538	0.777256023353121	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep1	A2_astrocyte	0.74347949140549	0.704570095858367	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep2	A2_astrocyte	-0.664083979173664	0.544374786686173	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep3	A2_astrocyte	-1.62848757813088	0.434615663256974	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_4m_Hipp_rep4	A2_astrocyte	-1.38903470444708	0.461867881671084	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep1	A2_astrocyte	1.07859260347158	0.74270944070297	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_4m_Hipp_rep2	A2_astrocyte	-0.605445980624175	0.551048398571688	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_4m_Hipp_rep1	A2_astrocyte	-5.44725814328191	1.01083908127702e-16	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	GSE64398_TAU_4m_Hipp_rep1	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep2	A2_astrocyte	-2.18967887186266	0.370746278548434	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep3	A2_astrocyte	-0.942978104592144	0.51263374510505	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TAU_4m_Hipp_rep4	A2_astrocyte	-1.89771130035273	0.403975213771542	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	TAU transgenic models
GSE64398_TPM_4m_Hipp_rep1	A2_astrocyte	2.15288062346765	0.864974549950545	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep2	A2_astrocyte	-1.24543636577666	0.47821086068464	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep3	A2_astrocyte	-0.153198416025457	0.60251885794888	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_4m_Hipp_rep4	A2_astrocyte	2.33943381570995	0.886206236430742	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep1	A2_astrocyte	-1.98990107888141	0.39348306163588	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep2	A2_astrocyte	1.91380354162562	0.837765100542262	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep3	A2_astrocyte	2.88373386420451	0.94815322239163	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE64398_TPM_8m_Hipp_rep4	A2_astrocyte	-3.91545283502597	0.174335317786205	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	GSE64398_TPM_8m_Hipp_rep4	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep1	A2_astrocyte	3.33928796629334	1	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	GSE64398_TPM_18m_Hipp_rep1	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep2	A2_astrocyte	3.15330138782066	0.978832800038459	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	GSE64398_TPM_18m_Hipp_rep2	Amyloid transgenic models
GSE64398_TPM_18m_Hipp_rep3	A2_astrocyte	0.270362298918793	0.650724456560907	Disease	0.322160517096772	0.322160517096772	mixed_model	Disease	early	AD		astrocyte_type	AD early	GSE64398	NA	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep1	Astrocytes	1.63888865212016	0.399707885353587	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Astrocytes	-0.235895697981322	0.316672817844379	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Astrocytes	0.279962962033354	0.339520436909051	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Astrocytes	3.6188842308693	0.487402806927083	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Astrocytes	-0.732201363967703	0.294691209944702	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Astrocytes	-1.95228133060448	0.240653302923112	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Astrocytes	0.180198411844413	0.335101818757307	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Astrocytes	-0.169402997924078	0.319617810337955	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Astrocytes	-1.85961981224314	0.244757324504166	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Astrocytes	1.809726907926	0.40727439085766	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Astrocytes	0.527975048694972	0.350505007138653	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Astrocytes	3.38861216396425	0.477203950391978	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE1556	GSE1556_12moControl.2	Amyloid transgenic models
GSE1556_12moAPPSw.1	Astrocytes	-0.724704203012712	0.295023262677056	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Astrocytes	-4.95022912533543	0.107872806056317	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE1556	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A1	Astrocytes	-3.77572887571638	0.159891966292757	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A2	Astrocytes	-4.66509374663845	0.120501584090487	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A3	Astrocytes	-5.56289590597418	0.0807375104751302	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT1	Astrocytes	-4.4292615768548	0.130946700158246	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT2	Astrocytes	-4.4834237469693	0.128547832548935	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT3	Astrocytes	-5.599631452813	0.0791104760849699	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD1	Astrocytes	3.2392560556088	0.470588899151799	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD2	Astrocytes	7.42986942425294	0.656193106884554	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD3	Astrocytes	2.21090215014778	0.425042628212055	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A1	Astrocytes	5.12523053448021	0.554119582648945	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A2	Astrocytes	2.58964051870807	0.441817126036313	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A3	Astrocytes	6.67885305329995	0.62293024384688	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE50521	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep1	Astrocytes	0.953320482095123	0.369343753459104	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep2	Astrocytes	-1.33535733355103	0.2679771525918	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep1	Astrocytes	0.883701529297764	0.366260297783183	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep2	Astrocytes	-0.69976441202093	0.296127857575427	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE52022	NA	Amyloid transgenic models
GSE53480_WT_rep1	Astrocytes	-4.47988720741095	0.128704467524558	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep2	Astrocytes	-6.3074377317933	0.0477614080412832	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep3	Astrocytes	-4.98903990968492	0.10615385843529	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Astrocytes	-7.38580549881752	-2.75364836095525e-16	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE53480	GSE53480_WT_rep4	TAU transgenic models
GSE53480_Tg4510_rep1	Astrocytes	4.42960383092369	0.523309953643936	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Astrocytes	7.65359454799563	0.666101996273605	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Astrocytes	4.61829253853155	0.531667063928965	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Astrocytes	5.8505103192342	0.586242560359342	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Astrocytes	-0.973497514862347	0.284004091621912	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep2	Astrocytes	-1.00787417802916	0.282481533282526	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep3	Astrocytes	1.45574673851085	0.391596445144748	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep4	Astrocytes	1.4128658106925	0.389697228983667	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep5	Astrocytes	0.690422859616527	0.357699895951259	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep1	Astrocytes	-1.25344423563744	0.271605121651162	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep2	Astrocytes	-0.631584867685018	0.29914756118367	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep3	Astrocytes	-0.727113518192699	0.294916552991427	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep4	Astrocytes	-1.75296571113995	0.249481084058036	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep5	Astrocytes	1.5521771051406	0.39586739076183	Disease	0.000172756684114039	0.000172756684114039	mixed_model	Disease	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE64398_WT_18m_Hipp_rep1	Astrocytes	-0.901938367099474	0.287173479431806	WT	NA	NA	mixed_model	WT	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
