Sample	cell_type	PC1	PC1_scaled	group	adj_p_all	adj_p_wt	dataset	keyword	disease	significance	brain_cells	plot_title	Study	outlier	Model_types
GSE53480_WT_rep3	Astrocytes	-4.78315984885417	0.119847369620575	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Astrocytes	-7.49037311834762	-7.86386861754235e-17	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE53480	GSE53480_WT_rep4	TAU transgenic models
GSE53480_Tg4510_rep1	Astrocytes	4.58952808662229	0.534772934591497	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Astrocytes	7.45905560384867	0.661805898292132	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Astrocytes	5.00304777361641	0.553079304219273	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Astrocytes	5.68711977122066	0.583362928515819	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Astrocytes	-1.03229820153372	0.285896682139704	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep2	Astrocytes	-1.04691360548239	0.285249663399463	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep3	Astrocytes	1.76505187711008	0.40973437627752	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep4	Astrocytes	1.73309099397777	0.408319479336329	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_VH_rep5	Astrocytes	0.821501145923551	0.367963720633004	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep1	Astrocytes	-1.90403629664385	0.247305146380665	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep2	Astrocytes	-0.337615993379902	0.316650016687678	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep3	Astrocytes	-0.717657311859665	0.299825722539823	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep4	Astrocytes	-2.16691960793765	0.235667395586985	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE63617_15m_hp_AD11_rep5	Astrocytes	1.8932100276486	0.415407892069777	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE63617	NA	Other models
GSE64398_WT_18m_Hipp_rep1	Astrocytes	-0.819385387263266	0.2953222567837	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep2	Astrocytes	-1.8052903679604	0.251676593560986	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep3	Astrocytes	-0.815519614936782	0.29549339315116	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep4	Astrocytes	-1.55715463908128	0.262661474120695	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep5	Astrocytes	2.25579947208945	0.431459597954239	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep6	Astrocytes	-1.50381485648111	0.265022807345824	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_18m_Hipp_rep7	Astrocytes	-2.773331168545	0.20882177124506	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep1	Astrocytes	-2.69851686179773	0.212133774024702	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep2	Astrocytes	0.0398406066238726	0.333359886266901	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep3	Astrocytes	-1.34297570271305	0.272143099540132	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep4	Astrocytes	-0.861331052421593	0.293465337089615	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep5	Astrocytes	-0.133628296136122	0.325680479571823	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep6	Astrocytes	-1.03051920924624	0.285975437496229	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep7	Astrocytes	-0.558817227957291	0.306857516621407	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep8	Astrocytes	-0.196902323546635	0.322879360858383	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_4m_Hipp_rep9	Astrocytes	0.556504017204188	0.356232391892892	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep1	Astrocytes	-5.03071644305695	0.108888127147231	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep10	Astrocytes	2.17069696411337	0.427692140161394	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep2	Astrocytes	-1.27263257779811	0.27525716468858	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep3	Astrocytes	-1.24859270202331	0.276321401448233	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_WT_8m_Hipp_rep4	Astrocytes	-0.922629666628368	0.290751669216879	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep5	Astrocytes	-4.95834294167258	0.112092076340629	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep6	Astrocytes	-0.319596876236031	0.317447716601798	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep7	Astrocytes	-1.79858356233085	0.251973501463409	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep8	Astrocytes	-1.8236415692015	0.250864192401865	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_WT_8m_Hipp_rep9	Astrocytes	-1.98308776530219	0.243805565948601	WT	NA	NA	mixed_model	late	AD		glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep1	Astrocytes	1.03186249494192	0.377276342816776	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep2	Astrocytes	1.58761092293597	0.401879128277531	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep3	Astrocytes	3.50183640434316	0.486621210252571	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_18m_Hipp_rep4	Astrocytes	4.07044049035761	0.511793111126525	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep1	Astrocytes	5.81326413039572	0.588947294479876	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep2	Astrocytes	7.50472048948537	0.663827466555429	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_18m_Hipp_rep3	Astrocytes	7.59697130782748	0.667911377508524	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep1	Astrocytes	-2.64190077296107	0.214640148162912	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep2	Astrocytes	-1.17072260286029	0.279768683072458	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep3	Astrocytes	-2.56580002189344	0.218009101375568	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_18m_Hipp_rep4	Astrocytes	-1.38004760365776	0.270501939656231	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_18m_Hipp_rep3	Astrocytes	15.0984686565218	0.999999999999999	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	GSE64398_TAU_18m_Hipp_rep3	NA
GSE64398_ho_TASTPM_4m_Hipp_rep1	Astrocytes	-1.66774650688579	0.257765611424116	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep2	Astrocytes	1.55106555710721	0.400261277916145	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep3	Astrocytes	-3.42920658509444	0.179786399574117	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_4m_Hipp_rep4	Astrocytes	2.82807039275414	0.456793828295405	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep1	Astrocytes	-1.64477317327029	0.258782632741299	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep2	Astrocytes	-0.132762655242151	0.325718801186654	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep3	Astrocytes	-0.318148143470005	0.317511851486643	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_het_TASTPM_8m_Hipp_rep4	Astrocytes	-2.62418082697597	0.215424603876123	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep1	Astrocytes	4.71903321531735	0.540506080628189	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep2	Astrocytes	2.87124755019007	0.458705265715094	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep3	Astrocytes	5.75707920038214	0.586460007589581	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_ho_TASTPM_8m_Hipp_rep4	Astrocytes	5.44174273898415	0.572500174476367	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep1	Astrocytes	-4.13729689265972	0.148439493228833	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep2	Astrocytes	-4.19196291127828	0.146019448006356	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAS10_8m_Hipp_rep3	Astrocytes	-1.212185190253	0.277933149059428	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	Amyloid transgenic models
GSE64398_TAU_8m_Hipp_rep1	Astrocytes	-2.28980817626174	0.230227162327182	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep2	Astrocytes	-3.57477831127474	0.173341990974901	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep3	Astrocytes	-2.75896968539417	0.209457549001793	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	TAU transgenic models
GSE64398_TAU_8m_Hipp_rep4	Astrocytes	-0.884928644784051	0.292420680059492	Disease	0.00156925589751218	0.00156925589751218	mixed_model	late	AD	***	glia	AD late	GSE64398	NA	TAU transgenic models
GSE14499_Hippocampus,GFP,rep1	Dentate granule cells	1.54175208522448	0.646738301551582	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,GFP,rep2	Dentate granule cells	-0.051548101576397	0.475686763534387	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep1	Dentate granule cells	0.311187758773758	0.514628908474108	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep2	Dentate granule cells	1.28518200386494	0.61919377015109	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep3	Dentate granule cells	-1.34863516734422	0.336435705020876	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE14499_Hippocampus,APP,GFP,rep4	Dentate granule cells	-2.43012776560183	0.220330168965168	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE14499	NA	Amyloid transgenic models
GSE15056_wt_rep1	Dentate granule cells	-0.845739001133339	0.390425005597085	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_wt_rep2	Dentate granule cells	0.966960395277114	0.58503053083801	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep1	Dentate granule cells	0.920486433309482	0.580041237082715	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE15056	NA	Amyloid transgenic models
GSE15056_Tg2576_rep2	Dentate granule cells	-0.393417031482596	0.438984824536839	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE15056	NA	Amyloid transgenic models
GSE1556_12moControl.1	Dentate granule cells	2.3025133461058	0.728411161955202	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moControl.2	Dentate granule cells	-0.65277442517273	0.411141056328976	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.1	Dentate granule cells	-1.61653875559792	0.307674445095883	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE1556	NA	Amyloid transgenic models
GSE1556_12moAPPSw.2	Dentate granule cells	-1.0686353876773	0.366495572805533	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE1556	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A1	Dentate granule cells	1.00704442951238	0.589333822686386	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A2	Dentate granule cells	-0.755687680434188	0.400092623183321	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_eIF2+_S51A3	Dentate granule cells	1.81306495467063	0.675865570842753	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT1	Dentate granule cells	0.53718453688345	0.538891189243818	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT2	Dentate granule cells	1.87608391304797	0.682631081726379	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_WT3	Dentate granule cells	1.44487236956873	0.636337609639999	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A1	Dentate granule cells	-1.65677924389469	0.303354356847136	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A2	Dentate granule cells	0.771148327965255	0.564008782674363	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD;eIF2+_S51A3	Dentate granule cells	-0.280253739364415	0.451133668379486	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD1	Dentate granule cells	-2.07072577228525	0.2589144007581	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD2	Dentate granule cells	-2.1267873615181	0.25289581045013	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE50521_5xFAD3	Dentate granule cells	-0.0113052411435637	0.480007106447965	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE50521	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep1	Dentate granule cells	1.11559560030178	0.600987524148868	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_WT_rep2	Dentate granule cells	2.00711315733046	0.696697956220854	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep1	Dentate granule cells	-1.15657612033298	0.357054541103078	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE52022	NA	Amyloid transgenic models
GSE52022_4mon_5XFAD_rep2	Dentate granule cells	-1.54847704527612	0.314981329465237	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE52022	NA	Amyloid transgenic models
GSE53480_WT_rep1	Dentate granule cells	-2.18791171932202	0.24633369773635	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep2	Dentate granule cells	4.83229209820513	1	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE53480	GSE53480_WT_rep2	TAU transgenic models
GSE53480_WT_rep3	Dentate granule cells	-1.48683782918317	0.321598715694284	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE53480	NA	TAU transgenic models
GSE53480_WT_rep4	Dentate granule cells	4.45174337844701	0.959145524274494	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE53480	GSE53480_WT_rep4	TAU transgenic models
GSE53480_Tg4510_rep1	Dentate granule cells	-0.6965788401549	0.406438356475731	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep2	Dentate granule cells	-2.43845992508666	0.219435655359577	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep3	Dentate granule cells	-0.517843270559836	0.425626827255366	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE53480	NA	TAU transgenic models
GSE53480_Tg4510_rep4	Dentate granule cells	-1.71529415805682	0.297072385535456	Disease	0.000103756590426697	0.000103756590426697	mixed_model	late	AD	***	neurons	AD late	GSE53480	NA	TAU transgenic models
GSE63617_15m_hp_VH_rep1	Dentate granule cells	0.800052697851589	0.567111862034695	WT	NA	NA	mixed_model	late	AD		neurons	AD late	GSE63617	NA	Other models
